Date,Open,High,Low,Close,Volume,Adj Close,MA240,DIFF
2012-02-24,51900.01,52799.97,51900.01,52799.97,282700,65557.2,70179.4104167,-4622.21041667
2012-02-27,52500.03,52799.97,49900.03,49999.98,730700,62080.7,70135.4366667,-8054.73666667
2012-02-28,50499.98,52099.99,50400.02,51600.0,510700,64067.3,70103.3616667,-6036.06166667
2012-02-29,52299.97,53899.98,52200.02,52799.97,675100,65557.2,70064.04375,-4506.84375
2012-03-01,52799.97,52799.97,52799.97,52799.97,0,65557.2,70026.2779167,-4469.07791667
2012-03-02,52200.02,53800.03,51700.03,52500.03,382100,65184.8,69989.0295833,-4804.22958333
2012-03-05,52799.97,53599.97,52400.0,53000.03,332800,65805.6,69951.26375,-4145.66375
2012-03-06,52899.99,53200.01,50999.97,51600.0,406000,64067.3,69904.7033333,-5837.40333333
2012-03-07,50999.97,52899.99,50999.97,51600.0,485900,64067.3,69850.9,-5783.6
2012-03-08,52099.99,54899.97,52000.04,54899.97,785200,68164.6,69813.1341667,-1648.53416667
2012-03-09,55500.0,56199.98,54300.03,55600.03,611400,69033.8,69778.4725,-744.6725
2012-03-12,55100.04,56100.02,54300.03,54699.99,201300,67916.3,69721.0479167,-1804.74791667
2012-03-13,55000.0,55500.0,54099.96,54800.02,232400,68040.5,69658.9675,-1618.4675
2012-03-14,55800.01,57100.01,55300.01,56199.98,634200,69778.7,69607.7508333,170.949166667
2012-03-15,56199.98,56800.0,55000.0,55399.97,342900,68785.4,69555.4991667,-770.099166667
2012-03-16,55999.99,56400.04,54500.01,55300.01,352100,68661.3,69507.3866667,-846.086666667
2012-03-19,54899.97,55600.03,53899.98,54599.96,356600,67792.1,69460.30875,-1668.20875
2012-03-20,54099.96,54800.02,53599.97,54099.96,280500,67171.3,69404.9533333,-2233.65333333
2012-03-21,54699.99,54800.02,53099.98,53700.01,259600,66674.7,69356.3233333,-2681.62333333
2012-03-22,53700.01,53700.01,50999.97,51799.98,785100,64315.6,69299.4158333,-4983.81583333
2012-03-23,52000.04,52000.04,50499.98,51499.97,579500,63943.1,69231.1266667,-5288.02666667
2012-03-26,51100.0,51900.01,50100.01,50700.04,481900,62949.9,69157.6645833,-6207.76458333
2012-03-27,51299.98,51600.0,50199.96,50999.97,489600,63322.3,69082.1329167,-5759.83291667
2012-03-28,51100.0,51100.0,49150.04,49300.01,734000,61211.6,69005.0495833,-7793.44958333
2012-03-29,49699.97,50900.02,49600.02,50499.98,551400,62701.5,68937.7954167,-6236.29541667
2012-03-30,51200.03,51400.01,49999.98,49999.98,406800,62080.7,68866.92,-6786.22
2012-04-02,50199.96,51700.03,50199.96,51600.0,407900,64067.3,68810.0125,-4742.7125
2012-04-03,51700.03,52000.04,50999.97,51299.98,388700,63694.8,68755.1745833,-5060.37458333
2012-04-04,51600.0,51799.98,49999.98,50499.98,387900,62701.5,68688.4375,-5986.9375
2012-04-05,50400.02,50499.98,49600.02,49999.98,318700,62080.7,68620.14875,-6539.44875
2012-04-06,50600.01,50900.02,49900.03,49999.98,293500,62080.7,68545.1345833,-6464.43458333
2012-04-09,49949.97,50199.96,48850.03,49050.01,287100,60901.2,68463.13625,-7561.93625
2012-04-10,48800.01,49999.98,48800.01,49699.97,292900,61708.2,68381.39625,-6673.19625
2012-04-11,49699.97,49699.97,49699.97,49699.97,0,61708.2,68277.4108333,-6569.21083333
2012-04-12,49199.97,49800.0,48199.99,49300.01,310900,61211.6,68173.9429167,-6962.34291667
2012-04-13,49749.99,50499.98,49749.99,50499.98,288400,62701.5,68076.6829167,-5375.18291667
2012-04-16,49300.01,49600.02,47849.96,48100.04,801300,59721.7,67961.31625,-8239.61625
2012-04-17,48300.02,48300.02,46800.04,47399.98,520200,58852.5,67848.53625,-8996.03625
2012-04-18,47949.99,48050.02,46649.99,47050.03,398200,58418.0,67734.4629167,-9316.46291667
2012-04-19,47000.02,47750.01,46950.0,47200.0,234600,58604.2,67627.37375,-9023.17375
2012-04-20,47599.96,47699.99,45799.96,46149.99,414800,57300.5,67518.99125,-10218.49125
2012-04-23,46000.03,47200.0,46000.03,46950.0,240000,58293.8,67417.85125,-9124.05125
2012-04-24,46399.99,46700.0,45150.0,45650.0,385600,56679.7,67306.3645833,-10626.6645833
2012-04-25,45900.0,45900.0,44600.0,44950.03,390400,55810.6,67182.9791667,-11372.3791667
2012-04-26,45299.97,45349.99,43400.03,43950.04,452500,54569.0,67056.49,-12487.49
2012-04-27,43950.04,44549.98,43400.03,44150.02,347000,54817.3,66933.6220833,-12116.3220833
2012-04-30,44600.0,45950.01,44100.0,44499.97,476500,55251.8,66824.9804167,-11573.1804167
2012-05-01,44499.97,44499.97,44499.97,44499.97,0,55251.8,66714.7870833,-11462.9870833
2012-05-02,43999.97,45599.99,43999.97,45599.99,320900,56617.6,66622.7004167,-10005.1004167
2012-05-03,45599.99,46000.03,45599.99,45700.02,228600,56741.8,66530.6141667,-9788.81416667
2012-05-04,45700.02,48199.99,45700.02,48199.99,674700,59845.8,66455.0825,-6609.2825
2012-05-07,48699.98,48699.98,47500.01,47750.01,573600,59287.1,66378.2575,-7091.1575
2012-05-08,48199.99,48949.98,47949.99,48350.03,489100,60032.1,66301.4329167,-6269.33291667
2012-05-09,48500.0,49449.97,47949.99,48449.98,330300,60156.2,66226.16,-6069.96
2012-05-10,48000.0,49400.04,48000.0,48999.99,417700,60839.1,66153.7325,-5314.6325
2012-05-11,48999.99,49249.99,47000.02,47500.01,394400,58976.7,66077.16625,-7100.46625
2012-05-14,47450.0,47450.0,45599.99,46599.97,269000,57859.2,65993.3570833,-8134.15708333
2012-05-15,46000.03,46599.97,44950.03,45500.03,425400,56493.5,65898.6841667,-9405.18416667
2012-05-16,44999.96,46599.97,44799.98,44849.99,368100,55686.4,65795.9920833,-10109.5920833
2012-05-17,44950.03,46099.98,44900.01,45799.96,259100,56865.9,65701.31875,-8835.41875
2012-05-18,44950.03,44999.96,43100.01,43600.01,446600,54134.4,65593.7120833,-11459.3120833
2012-05-21,43700.04,44499.97,43700.04,44049.99,194700,54693.1,65485.3295833,-10792.2295833
2012-05-22,45099.99,45099.99,43999.97,44600.0,247400,55376.0,65368.9283333,-9992.92833333
2012-05-23,44299.98,45150.0,43900.02,43999.97,208400,54631.0,65249.94,-10618.94
2012-05-24,44100.0,45650.0,44100.0,44450.03,260600,55189.8,65132.7629167,-9942.96291667
2012-05-25,44799.98,45700.02,44749.96,45200.02,259100,56121.0,65011.7054167,-8890.70541667
2012-05-28,45200.02,45200.02,45200.02,45200.02,0,56121.0,64889.09625,-8768.09625
2012-05-29,45500.03,45799.96,45049.97,45799.96,234000,56865.9,64780.455,-7914.555
2012-05-30,45599.99,45799.96,44849.99,45200.02,213400,56121.0,64666.1233333,-8545.12333333
2012-05-31,44600.0,45599.99,44150.02,45200.02,257300,56121.0,64536.78875,-8415.78875
2012-06-01,45500.03,46300.04,45299.97,45750.03,590300,56803.9,64410.2995833,-7606.39958333
2012-06-04,44950.03,45650.0,44249.97,44499.97,393500,55251.8,64277.8604167,-9026.06041667
2012-06-05,45250.04,47149.98,44650.01,46500.02,391100,57735.1,64155.7683333,-6420.66833333
2012-06-06,46500.02,46500.02,46500.02,46500.02,0,57735.1,64035.7458333,-6300.64583333
2012-06-07,47099.97,47949.99,46200.01,46899.98,469200,58231.7,63915.7229167,-5684.02291667
2012-06-08,47000.02,47099.97,46099.98,46300.04,193600,57486.8,63781.215,-6294.415
2012-06-11,46950.0,47399.98,46700.0,47399.98,218000,58852.5,63655.50125,-4803.00125
2012-06-12,46750.02,46899.98,46300.04,46649.99,319500,57921.3,63524.3558333,-5603.05583333
2012-06-13,47250.01,47300.03,46550.04,46899.98,252500,58231.7,63398.6425,-5166.9425
2012-06-14,46700.0,47250.01,46349.98,47250.01,220300,58666.3,63277.3266667,-4611.02666667
2012-06-15,47349.96,47349.96,46700.0,47300.03,202400,58728.4,63152.6479167,-4424.24791667
2012-06-18,47899.97,48199.99,47300.03,47649.98,364400,59162.9,63032.88375,-3869.98375
2012-06-19,47699.99,47699.99,46849.97,47300.03,324200,58728.4,62905.10125,-4176.70125
2012-06-20,47599.96,47599.96,46950.0,47450.0,224500,58914.6,62788.9583333,-3874.35833333
2012-06-21,47699.99,49449.97,47699.99,49249.99,1127000,61149.5,62681.6104167,-1532.11041667
2012-06-22,49350.02,50299.99,49050.01,49400.04,839100,61335.8,62580.2120833,-1244.41208333
2012-06-25,49850.02,49900.03,48999.99,49199.97,363000,61087.4,62472.0879167,-1384.68791667
2012-06-26,48999.99,49949.97,48999.99,49350.02,258300,61273.7,62358.0145833,-1084.31458333
2012-06-27,49499.99,50299.99,48600.03,49850.02,352100,61894.5,62246.5279167,-352.027916667
2012-06-28,50600.01,51100.0,50299.99,50299.99,400700,62453.2,62136.8520833,316.347916667
2012-06-29,50299.99,50999.97,49850.02,50299.99,424600,62453.2,62030.7975,422.4025
2012-07-02,49699.97,50100.01,48750.0,49699.97,631900,61708.2,61929.91625,-221.71625
2012-07-03,49900.03,51900.01,49800.0,51299.98,709300,63694.8,61841.45125,1853.34875
2012-07-04,50900.02,51799.98,50700.04,51600.0,407000,64067.3,61754.0208333,2313.27916667
2012-07-05,51600.0,51700.03,50999.97,51600.0,196800,64067.3,61673.3158333,2393.98416667
2012-07-06,52099.99,52099.99,50999.97,51700.03,189500,64191.5,61591.57625,2599.92375
2012-07-09,51499.97,52000.04,51200.03,51400.01,351100,63819.0,61516.5620833,2302.43791667
2012-07-10,51499.97,51799.98,50999.97,51400.01,201900,63819.0,61441.0304167,2377.96958333
2012-07-11,51499.97,51700.03,50299.99,50799.99,252800,63074.0,61356.1866667,1717.81333333
2012-07-12,50700.04,51100.0,49800.0,50299.99,369200,62453.2,61275.4816667,1177.71833333
2012-07-13,50499.98,51100.0,49650.03,50299.99,296100,62453.2,61198.3979167,1254.80208333
2012-07-16,50499.98,51799.98,49949.97,51400.01,442100,63819.0,61131.66125,2687.33875
2012-07-17,51400.01,51900.01,50900.02,50999.97,398600,63322.3,61063.3725,2258.9275
2012-07-18,50999.97,52000.04,50799.99,51299.98,609300,63694.8,61001.2916667,2693.50833333
2012-07-19,51799.98,52899.99,51200.03,51799.98,658100,64315.6,60952.1441667,3363.45583333
2012-07-20,52299.97,52899.99,50199.96,50600.01,652100,62825.7,60892.65,1933.05
2012-07-23,49999.98,49999.98,48550.01,49550.0,434900,61522.0,60829.2758333,692.724166667
2012-07-24,49400.04,50400.02,49350.02,49650.03,181800,61646.2,60780.905,865.295
2012-07-25,48699.98,49449.97,48550.01,49100.02,234200,60963.3,60749.3475,213.9525
2012-07-26,49100.02,49400.04,47899.97,48350.03,321000,60032.1,60711.3233333,-679.223333333
2012-07-27,48999.99,49350.02,48399.97,49350.02,341200,61273.7,60668.6429167,605.057083333
2012-07-30,48399.97,49199.97,47550.03,47800.02,692600,59349.2,60624.1516667,-1274.95166667
2012-07-31,47899.97,48449.98,47550.03,48300.02,444300,59970.0,60587.4208333,-617.420833333
2012-08-01,48649.97,49600.02,48449.98,48999.99,447600,60839.1,60550.1725,288.9275
2012-08-02,49350.02,49350.02,48649.97,48999.99,187700,60839.1,60504.1291667,334.970833333
2012-08-03,48550.01,48899.96,48000.0,48350.03,195100,60032.1,60455.7579167,-423.657916667
2012-08-06,48850.03,49100.02,48350.03,48649.97,278000,60404.5,60406.8691667,-2.36916666662
2012-08-07,48800.01,48850.03,48100.04,48600.03,355100,60342.5,60364.4475,-21.9475
2012-08-08,48699.98,49100.02,48100.04,48199.99,425900,59845.8,60326.6816667,-480.881666667
2012-08-09,48300.02,48800.01,48199.99,48750.0,431000,60528.7,60304.1775,224.5225
2012-08-10,48750.0,49199.97,48649.97,49199.97,278300,61087.4,60274.6891667,812.710833333
2012-08-13,49300.01,49650.03,49050.01,49350.02,233900,61273.7,60224.76625,1048.93375
2012-08-14,49650.03,50999.97,49650.03,50600.01,607900,62825.7,60180.275,2645.425
2012-08-15,50600.01,50600.01,50600.01,50600.01,0,62825.7,60138.8879167,2686.81208333
2012-08-16,51200.03,51299.98,49850.02,50299.99,289800,62453.2,60108.365,2344.835
2012-08-17,50199.96,50400.02,48800.01,48949.98,645000,60777.0,60074.9966667,702.003333333
2012-08-20,49100.02,49650.03,48649.97,49499.99,283200,61459.9,60041.8870833,1418.01291667
2012-08-21,49850.02,50100.01,48300.02,48500.0,490500,60218.3,60011.3641667,206.935833333
2012-08-22,48600.03,48800.01,47849.96,48600.03,342500,60342.5,59985.4975,357.0025
2012-08-23,48649.97,49100.02,48250.0,48850.03,286800,60652.9,59960.9241667,691.975833333
2012-08-24,48649.97,48750.0,48000.0,48149.97,263200,59783.7,59952.6466667,-168.946666667
2012-08-27,48300.02,48699.98,48149.97,48500.0,199000,60218.3,59979.8070833,238.492916667
2012-08-28,48250.0,48649.97,47349.96,47800.02,388600,59349.2,60013.9516667,-664.751666667
2012-08-29,47699.99,47750.01,46500.02,46800.04,886700,58107.6,60027.1441667,-1919.54416667
2012-08-30,46500.02,47800.02,46300.04,47450.0,636300,58914.6,60050.1658333,-1135.56583333
2012-08-31,47649.98,48149.97,47149.98,47500.01,342500,58976.7,60069.56625,-1092.86625
2012-09-03,47649.98,48149.97,46849.97,47699.99,216800,59225.0,60087.6729167,-862.672916667
2012-09-04,47949.99,49100.02,47899.97,48600.03,513200,60342.5,60129.5775,212.9225
2012-09-05,48899.96,48999.99,48000.0,48100.04,355100,59721.7,60178.98375,-457.28375
2012-09-06,48350.03,48899.96,48100.04,48750.0,271100,60528.7,60214.68,314.02
2012-09-07,49300.01,49499.99,48949.98,49300.01,360400,61211.6,60236.9258333,974.674166667
2012-09-10,49350.02,49800.0,48999.99,49400.04,277800,61335.8,60262.2758333,1073.52416667
2012-09-11,49150.04,49300.01,48649.97,48899.96,238900,60714.9,60281.9345833,432.965416667
2012-09-12,48800.01,50299.99,48800.01,49999.98,542000,62080.7,60311.4229167,1769.27708333
2012-09-13,49650.03,50199.96,49550.0,49999.98,278800,62080.7,60316.59625,1764.10375
2012-09-14,50700.04,50799.99,48999.99,49249.99,1191200,61149.5,60319.95875,829.54125
2012-09-17,49300.01,49300.01,48100.04,48100.04,1012300,59721.7,60308.5775,-586.8775
2012-09-18,48500.0,48800.01,48250.0,48250.0,377800,59907.9,60307.2841667,-399.384166667
2012-09-19,48350.03,49550.0,48350.03,49499.99,546200,61459.9,60305.7320833,1154.16791667
2012-09-20,50400.02,51299.98,50299.99,50299.99,1260900,62453.2,60324.0975,2129.1025
2012-09-21,50700.04,51299.98,50299.99,50299.99,517300,62453.2,60341.1695833,2112.03041667
2012-09-24,50900.02,51400.01,50199.96,50999.97,534300,63322.3,60340.6520833,2981.64791667
2012-09-25,51200.03,51299.98,49999.98,50100.01,303900,62204.9,60340.135,1864.765
2012-09-26,49449.97,49699.97,49150.04,49550.0,297400,61522.0,60336.7725,1185.2275
2012-09-27,49400.04,50400.02,48899.96,49249.99,340200,61149.5,60322.5454167,826.954583333
2012-09-28,48800.01,48800.01,47250.01,47550.03,999800,59038.8,60299.0066667,-1260.20666667
2012-10-01,47550.03,47550.03,47550.03,47550.03,0,59038.8,60286.3320833,-1247.53208333
2012-10-02,47699.99,48050.02,47450.0,47500.01,367700,58976.7,60276.5025,-1299.8025
2012-10-03,47500.01,47500.01,47500.01,47500.01,0,58976.7,60270.8116667,-1294.11166667
2012-10-04,48149.97,48649.97,48050.02,48300.02,379000,59970.0,60273.3983333,-303.398333333
2012-10-05,48300.02,48800.01,47800.02,47949.99,265400,59535.4,60266.9316667,-731.531666667
2012-10-08,48100.04,48300.02,47250.01,47750.01,354600,59287.1,60259.68875,-972.58875
2012-10-09,47599.96,48449.98,47599.96,48050.02,196400,59659.6,60264.60375,-605.00375
2012-10-10,47849.96,47849.96,47250.01,47250.01,225200,58666.3,60267.1904167,-1600.89041667
2012-10-11,47149.98,47849.96,47000.02,47149.98,224000,58542.1,60287.88375,-1745.78375
2012-10-12,47300.03,47599.96,46349.98,47000.02,228100,58355.9,60299.0066667,-1943.10666667
2012-10-15,46700.0,47300.03,46450.01,46649.99,162300,57921.3,60305.9908333,-2384.69083333
2012-10-16,47099.97,48750.0,46599.97,48199.99,379900,59845.8,60325.1325,-479.3325
2012-10-17,48899.96,49999.98,48699.98,49749.99,616200,61770.3,60355.3966667,1414.90333333
2012-10-18,50499.98,50999.97,49699.97,49749.99,622300,61770.3,60386.4370833,1383.86291667
2012-10-19,50100.01,50199.96,49150.04,49749.99,247500,61770.3,60422.6508333,1347.64916667
2012-10-22,49300.01,49999.98,49100.02,49699.97,343500,61708.2,60458.8645833,1249.33541667
2012-10-23,49900.03,51200.03,49749.99,50100.01,555800,62204.9,60500.2516667,1704.64833333
2012-10-24,49499.99,50799.99,48500.0,49999.98,537800,62080.7,60539.0520833,1541.64791667
2012-10-25,50400.02,51100.0,50199.96,50400.02,587800,62577.4,60571.3858333,2006.01416667
2012-10-26,50499.98,50600.01,48100.04,48850.03,609500,60652.9,60597.2529167,55.6470833334
2012-10-29,49199.97,49650.03,48600.03,48949.98,318600,60777.0,60616.9116667,160.088333333
2012-10-30,49400.04,49499.99,48750.0,48949.98,222000,60777.0,60634.7595833,142.240416667
2012-10-31,49199.97,49300.01,48350.03,48949.98,229100,60777.0,60650.5383333,126.461666667
2012-11-01,48500.0,48899.96,47200.0,47750.01,549800,59287.1,60653.38375,-1366.28375
2012-11-02,48000.0,48199.99,47050.03,47699.99,579400,59225.0,60658.5570833,-1433.55708333
2012-11-05,47699.99,48100.04,47649.98,47800.02,250300,59349.2,60662.6958333,-1313.49583333
2012-11-06,47599.96,48050.02,47599.96,47949.99,193500,59535.4,60673.0425,-1137.6425
2012-11-07,47949.99,48100.04,47099.97,47849.96,372000,59411.2,60675.1116667,-1263.91166667
2012-11-08,47099.97,47599.96,47050.03,47050.03,290700,58418.0,60668.1279167,-2250.12791667
2012-11-09,46800.04,48449.98,46599.97,48199.99,419800,59845.8,60667.8691667,-822.069166667
2012-11-12,48300.02,48399.97,47399.98,47649.98,194600,59162.9,60661.9195833,-1499.01958333
2012-11-13,47849.96,47849.96,46399.99,47450.0,325400,58914.6,60661.6608333,-1747.06083333
2012-11-14,47399.98,47399.98,46700.0,47149.98,235100,58542.1,60663.2129167,-2121.11291667
2012-11-15,46800.04,46800.04,46049.96,46300.04,279100,57486.8,60664.5066667,-3177.70666667
2012-11-16,46049.96,46349.98,44799.98,45099.99,482900,55996.8,60661.92,-4665.12
2012-11-19,45049.97,46000.03,45049.97,45650.0,165400,56679.7,60679.7683333,-4000.06833333
2012-11-20,45950.01,46200.01,45750.03,46000.03,154600,57114.3,60696.5820833,-3582.28208333
2012-11-21,46200.01,46200.01,44900.01,45150.0,192200,56058.9,60704.0833333,-4645.18333333
2012-11-22,45450.02,45900.0,44999.96,45099.99,189100,55996.8,60711.3258333,-4714.52583333
2012-11-23,45250.04,45400.0,43850.01,44249.97,519100,54941.4,60714.1708333,-5772.77083333
2012-11-26,44249.97,44499.97,43400.03,43999.97,356400,54631.0,60716.49875,-6085.49875
2012-11-27,44249.97,44749.96,44200.03,44499.97,309800,55251.8,60725.2933333,-5473.49333333
2012-11-28,44299.98,44799.98,44249.97,44350.0,177400,55065.6,60735.38125,-5669.78125
2012-11-29,44650.01,45150.0,44549.98,44950.03,232000,55810.6,60742.8829167,-4932.28291667
2012-11-30,44799.98,45349.99,44600.0,44950.03,276300,55810.6,60750.3845833,-4939.78458333
2012-12-03,44999.96,44999.96,43950.04,44049.99,387100,54693.1,60753.23,-6060.13
2012-12-04,43799.99,44299.98,43700.04,44299.98,167100,55003.5,60751.1604167,-5747.66041667
2012-12-05,44299.98,45099.99,44150.02,44900.01,258200,55748.5,60753.7470833,-5005.24708333
2012-12-06,44700.03,45150.0,44600.0,44849.99,181300,55686.4,60758.1445833,-5071.74458333
2012-12-07,44650.01,44749.96,43900.02,44249.97,589100,54941.4,60763.835,-5822.435
2012-12-10,44100.0,44799.98,43700.04,43749.98,429700,54320.6,60769.7841667,-6449.18416667
2012-12-11,43799.99,44900.01,43799.99,44900.01,487900,55748.5,60780.1308333,-5031.63083333
2012-12-12,45349.99,45700.02,45099.99,45500.03,505100,56493.5,60795.91,-4302.41
2012-12-13,45450.02,46450.01,45400.0,45950.01,622700,57052.2,60811.9475,-3759.7475
2012-12-14,46200.01,46200.01,45099.99,45500.03,474000,56493.5,60817.12125,-4323.62125
2012-12-17,45349.99,45650.0,44450.03,44950.03,509400,55810.6,60816.6041667,-5006.00416667
2012-12-18,46149.99,46700.0,45549.97,46000.03,1256900,57114.3,60811.4308333,-3697.13083333
2012-12-19,46000.03,46000.03,46000.03,46000.03,0,57114.3,60809.1029167,-3694.80291667
2012-12-20,45750.03,46049.96,45250.04,45299.97,438700,56245.1,60799.7908333,-4554.69083333
2012-12-21,45450.02,45799.96,44749.96,44999.96,358800,55872.6,60786.5983333,-4913.99833333
2012-12-24,45099.99,45200.02,44499.97,44749.96,224700,55562.2,60772.1125,-5209.9125
2012-12-25,44749.96,44749.96,44749.96,44749.96,0,55562.2,60757.6266667,-5195.42666667
2012-12-26,45150.0,45299.97,44900.01,44900.01,212100,55748.5,60745.2104167,-4996.71041667
2012-12-27,44999.96,45349.99,44650.01,45150.0,272500,56058.9,60727.3620833,-4668.46208333
2012-12-28,45299.97,45599.99,45099.99,45299.97,250200,56245.1,60701.495,-4456.395
2012-12-31,45299.97,45299.97,45299.97,45299.97,0,56245.1,60674.0758333,-4428.97583333
2013-01-01,45299.97,45299.97,45299.97,45299.97,0,56245.1,60645.1045833,-4400.00458333
2013-01-02,45700.02,46500.02,45450.02,46500.02,503300,57735.1,60605.7870833,-2870.68708333
