Date,Open,High,Low,Close,Volume,Adj Close,MA240,DIFF
2013-11-21,29650.0,29700.0,29100.0,29150.0,326500,29150.0,43595.7141667,-14445.7141667
2013-11-22,29350.0,29350.0,28750.0,28900.0,357600,28900.0,43478.1545833,-14578.1545833
2013-11-25,28950.0,29750.0,28950.0,29550.0,428100,29550.0,43366.925,-13816.925
2013-11-26,29600.0,30500.0,29200.0,30450.0,601100,30450.0,43260.9975,-12810.9975
2013-11-27,30300.0,30550.0,29600.0,30250.0,550200,30250.0,43155.53,-12905.53
2013-11-28,30000.0,30550.0,29900.0,30500.0,316400,30500.0,43051.1041667,-12551.1041667
2013-11-29,30400.0,30750.0,30300.0,30450.0,190400,30450.0,42945.69375,-12495.69375
2013-12-02,30350.0,30900.0,30250.0,30250.0,178300,30250.0,42838.1566667,-12588.1566667
2013-12-03,30100.0,30150.0,29050.0,29400.0,383200,29400.0,42726.3020833,-13326.3020833
2013-12-04,29000.0,29500.0,29000.0,29300.0,151700,29300.0,42614.0308333,-13314.0308333
2013-12-05,29500.0,29550.0,29150.0,29300.0,153200,29300.0,42501.7595833,-13201.7595833
2013-12-06,29200.0,29600.0,29200.0,29300.0,193800,29300.0,42383.28,-13083.28
2013-12-09,29600.0,29600.0,29300.0,29450.0,141200,29450.0,42261.2866667,-12811.2866667
2013-12-10,29550.0,29600.0,29300.0,29300.0,136800,29300.0,42132.9779167,-12832.9779167
2013-12-11,29150.0,29550.0,29150.0,29350.0,160100,29350.0,42004.8775,-12654.8775
2013-12-12,29300.0,29300.0,28500.0,28500.0,373400,28500.0,41877.1154167,-13377.1154167
2013-12-13,28300.0,28350.0,26850.0,27250.0,666500,27250.0,41745.9554167,-14495.9554167
2013-12-16,27250.0,28050.0,27150.0,27850.0,208000,27850.0,41611.8633333,-13761.8633333
2013-12-17,27900.0,28500.0,27900.0,28000.0,273000,28000.0,41479.43125,-13479.43125
2013-12-18,28000.0,29800.0,28000.0,29350.0,770400,29350.0,41355.7279167,-12005.7279167
2013-12-19,29800.0,29950.0,28100.0,28400.0,513000,28400.0,41230.3945833,-12830.3945833
2013-12-20,28400.0,28700.0,27500.0,28150.0,560900,28150.0,41110.2275,-12960.2275
2013-12-23,28350.0,29000.0,28000.0,29000.0,317700,29000.0,40993.0845833,-11993.0845833
2013-12-24,29050.0,29450.0,28900.0,29250.0,242600,29250.0,40879.0529167,-11629.0529167
2013-12-25,29250.0,29250.0,29250.0,29250.0,0,29250.0,40764.7625,-11514.7625
2013-12-26,29250.0,29350.0,28600.0,28600.0,235300,28600.0,40649.0570833,-12049.0570833
2013-12-27,28500.0,30400.0,28500.0,30300.0,627500,30300.0,40541.9870833,-10241.9870833
2013-12-30,30600.0,31650.0,30500.0,31200.0,727100,31200.0,40439.7016667,-9239.70166667
2013-12-31,31200.0,31200.0,31200.0,31200.0,0,31200.0,40338.1925,-9138.1925
2014-01-01,31200.0,31200.0,31200.0,31200.0,0,31200.0,40234.355,-9034.355
2014-01-02,31500.0,31650.0,30800.0,31200.0,288800,31200.0,40128.9654167,-8928.96541667
2014-01-03,30900.0,31000.0,30350.0,30800.0,223100,30800.0,40021.9091667,-9221.90916667
2014-01-06,30500.0,31850.0,30500.0,31300.0,433500,31300.0,39917.195,-8617.195
2014-01-07,31000.0,31900.0,31000.0,31200.0,330800,31200.0,39816.2029167,-8616.20291667
2014-01-08,31250.0,32200.0,31250.0,32000.0,541300,32000.0,39719.57875,-7719.57875
2014-01-09,32000.0,32200.0,31650.0,31800.0,318700,31800.0,39624.4495833,-7824.44958333
2014-01-10,32300.0,33200.0,32200.0,32800.0,689400,32800.0,39534.0041667,-6734.00416667
2014-01-13,32800.0,33050.0,31800.0,32600.0,362300,32600.0,39442.9841667,-6842.98416667
2014-01-14,32200.0,33350.0,32150.0,33100.0,385200,33100.0,39353.2716667,-6253.27166667
2014-01-15,33100.0,33500.0,32850.0,33500.0,250400,33500.0,39265.2258333,-5765.22583333
2014-01-16,33500.0,33800.0,33150.0,33500.0,214100,33500.0,39176.92125,-5676.92125
2014-01-17,33500.0,33500.0,32650.0,32750.0,246200,32750.0,39082.3875,-6332.3875
2014-01-20,32500.0,33500.0,32000.0,33350.0,234000,33350.0,38990.095,-5640.095
2014-01-21,33150.0,33300.0,33000.0,33200.0,165800,33200.0,38899.7641667,-5699.76416667
2014-01-22,33100.0,33650.0,32900.0,33600.0,187600,33600.0,38811.1,-5211.1
2014-01-23,33800.0,34000.0,33400.0,33500.0,223900,33500.0,38722.0191667,-5222.01916667
2014-01-24,33400.0,33850.0,32850.0,33800.0,331300,33800.0,38629.79125,-4829.79125
2014-01-27,33050.0,33700.0,32900.0,32900.0,402100,32900.0,38536.9170833,-5636.91708333
2014-01-28,32900.0,33150.0,32700.0,32900.0,247600,32900.0,38442.7495833,-5542.74958333
2014-01-29,32950.0,35350.0,32950.0,35350.0,1031900,35350.0,38361.11875,-3011.11875
2014-01-30,35350.0,35350.0,35350.0,35350.0,0,35350.0,38281.0395833,-2931.03958333
2014-01-31,35350.0,35350.0,35350.0,35350.0,0,35350.0,38200.9604167,-2850.96041667
2014-02-03,35250.0,35800.0,34900.0,35700.0,489900,35700.0,38121.04625,-2421.04625
2014-02-04,35150.0,35400.0,34400.0,34400.0,524200,34400.0,38035.7154167,-3635.71541667
2014-02-05,34600.0,35950.0,34350.0,35700.0,598400,35700.0,37957.8708333,-2257.87083333
2014-02-06,35900.0,36500.0,34750.0,34750.0,492000,34750.0,37875.0333333,-3125.03333333
2014-02-07,35050.0,35450.0,34050.0,34500.0,377200,34500.0,37791.1541667,-3291.15416667
2014-02-10,34500.0,35050.0,34450.0,34650.0,167700,34650.0,37709.4516667,-3059.45166667
2014-02-11,35000.0,35000.0,33750.0,33900.0,319300,33900.0,37626.69375,-3726.69375
2014-02-12,34000.0,34200.0,33250.0,33300.0,378500,33300.0,37545.5745833,-4245.57458333
2014-02-13,33450.0,34150.0,33350.0,33550.0,235200,33550.0,37465.7558333,-3915.75583333
2014-02-14,33600.0,34700.0,33600.0,34550.0,264500,34550.0,37391.1383333,-2841.13833333
2014-02-17,34700.0,35000.0,34200.0,35000.0,152500,35000.0,37318.3958333,-2318.39583333
2014-02-18,35000.0,35100.0,34200.0,34500.0,175300,34500.0,37244.0870833,-2744.08708333
2014-02-19,34550.0,34600.0,33700.0,33950.0,222600,33950.0,37170.5908333,-3220.59083333
2014-02-20,33800.0,33900.0,32900.0,32900.0,350500,32900.0,37091.42625,-4191.42625
2014-02-21,33150.0,34550.0,33100.0,34400.0,392600,34400.0,37020.8395833,-2620.83958333
2014-02-24,34400.0,34450.0,33750.0,33750.0,142400,33750.0,36948.5795833,-3198.57958333
2014-02-25,33850.0,34800.0,33850.0,34650.0,184900,34650.0,36879.8108333,-2229.81083333
2014-02-26,34400.0,34750.0,34100.0,34450.0,175300,34450.0,36810.9845833,-2360.98458333
2014-02-27,34300.0,35000.0,34200.0,35000.0,317500,35000.0,36745.485,-1745.485
2014-02-28,35100.0,35750.0,34400.0,34550.0,509200,34550.0,36679.9208333,-2129.92083333
2014-03-03,34250.0,34950.0,34150.0,34200.0,262900,34200.0,36612.38125,-2412.38125
2014-03-04,34000.0,34350.0,33500.0,33950.0,332000,33950.0,36542.2479167,-2592.24791667
2014-03-05,34300.0,35900.0,34300.0,35900.0,657100,35900.0,36481.0154167,-581.015416667
2014-03-06,36200.0,37800.0,35950.0,37600.0,1072800,37600.0,36428.6770833,1171.32291667
2014-03-07,37600.0,38200.0,37350.0,37650.0,523200,37650.0,36377.8404167,1272.15958333
2014-03-10,37800.0,38600.0,37500.0,38000.0,567900,38000.0,36334.1529167,1665.84708333
2014-03-11,38000.0,38500.0,37550.0,38050.0,354700,38050.0,36295.3295833,1754.67041667
2014-03-12,38000.0,38300.0,37400.0,37400.0,292900,37400.0,36257.6779167,1142.32208333
2014-03-13,38000.0,39100.0,37450.0,39000.0,877500,39000.0,36230.3145833,2769.68541667
2014-03-14,38450.0,38450.0,35600.0,35700.0,1184700,35700.0,36185.8383333,-485.838333333
2014-03-17,35400.0,36400.0,34450.0,36300.0,733400,36300.0,36144.1208333,155.879166667
2014-03-18,36900.0,37550.0,36450.0,36750.0,769200,36750.0,36105.3129167,644.687083333
2014-03-19,36900.0,37900.0,36900.0,37250.0,297000,37250.0,36076.6070833,1173.39291667
2014-03-20,37250.0,37450.0,37000.0,37000.0,212900,37000.0,36059.7929167,940.207083333
2014-03-21,37550.0,38850.0,37350.0,38500.0,912700,38500.0,36056.7304167,2443.26958333
2014-03-24,38250.0,38700.0,37500.0,38200.0,450200,38200.0,36050.8658333,2149.13416667
2014-03-25,38200.0,38700.0,37450.0,37500.0,327500,37500.0,36032.7725,1467.2275
2014-03-26,37950.0,38500.0,37050.0,37050.0,363000,37050.0,36013.83875,1036.16125
2014-03-27,37200.0,37600.0,36800.0,37400.0,244600,37400.0,35996.3633333,1403.63666667
2014-03-28,37400.0,38550.0,37200.0,38400.0,334000,38400.0,35971.6733333,2428.32666667
2014-03-31,38350.0,39200.0,37450.0,38550.0,478200,38550.0,35947.6083333,2602.39166667
2014-04-01,38100.0,38500.0,37550.0,38300.0,376800,38300.0,35925.0883333,2374.91166667
2014-04-02,38500.0,38750.0,38100.0,38600.0,277400,38600.0,35908.4741667,2691.52583333
2014-04-03,38600.0,38800.0,37900.0,37950.0,383700,37950.0,35883.9783333,2066.02166667
2014-04-04,37800.0,38250.0,37500.0,37750.0,404400,37750.0,35858.6491667,1891.35083333
2014-04-07,37650.0,38000.0,37000.0,37050.0,278700,37050.0,35831.1795833,1218.82041667
2014-04-08,37000.0,37200.0,36250.0,36250.0,554900,36250.0,35801.41125,448.58875
2014-04-09,36650.0,37200.0,36450.0,36650.0,477600,36650.0,35767.8775,882.1225
2014-04-10,37150.0,37500.0,36750.0,37350.0,393200,37350.0,35734.415,1615.585
2014-04-11,36700.0,36950.0,36550.0,36950.0,362800,36950.0,35701.8725,1248.1275
2014-04-14,37200.0,37200.0,35950.0,36000.0,541100,36000.0,35662.52625,337.47375
2014-04-15,36200.0,36350.0,34750.0,35000.0,1082200,35000.0,35622.37625,-622.37625
2014-04-16,35300.0,35400.0,34850.0,35000.0,418100,35000.0,35584.5541667,-584.554166667
2014-04-17,34800.0,35100.0,34000.0,34150.0,854900,34150.0,35539.0516667,-1389.05166667
2014-04-18,34300.0,34500.0,33750.0,34450.0,504800,34450.0,35494.7991667,-1044.79916667
2014-04-21,34400.0,34800.0,34350.0,34600.0,339300,34600.0,35448.32625,-848.32625
2014-04-22,34750.0,34750.0,34050.0,34200.0,340200,34200.0,35400.1866667,-1200.18666667
2014-04-23,34350.0,34600.0,34050.0,34100.0,309600,34100.0,35352.4066667,-1252.40666667
2014-04-24,34150.0,34400.0,33600.0,33800.0,337300,33800.0,35302.8591667,-1502.85916667
2014-04-25,33800.0,33800.0,32650.0,32700.0,709400,32700.0,35247.69375,-2547.69375
2014-04-28,32550.0,33200.0,32550.0,32750.0,254300,32750.0,35198.16875,-2448.16875
2014-04-29,32700.0,33650.0,32700.0,32800.0,374000,32800.0,35151.9558333,-2351.95583333
2014-04-30,33150.0,33450.0,33000.0,33300.0,230700,33300.0,35105.4983333,-1805.49833333
2014-05-01,33300.0,33300.0,33300.0,33300.0,0,33300.0,35054.9020833,-1754.90208333
2014-05-02,33400.0,33400.0,32050.0,32050.0,395800,32050.0,34996.5108333,-2946.51083333
2014-05-05,32050.0,32050.0,32050.0,32050.0,0,32050.0,34943.0341667,-2893.03416667
2014-05-06,32050.0,32050.0,32050.0,32050.0,0,32050.0,34885.6775,-2835.6775
2014-05-07,32000.0,32750.0,31100.0,32400.0,407000,32400.0,34831.0725,-2431.0725
2014-05-08,32500.0,33350.0,32500.0,32850.0,479300,32850.0,34784.2920833,-1934.29208333
2014-05-09,33000.0,33200.0,32800.0,33000.0,203500,33000.0,34746.93125,-1746.93125
2014-05-12,32950.0,32950.0,32100.0,32350.0,331000,32350.0,34706.8620833,-2356.86208333
2014-05-13,32350.0,32800.0,32300.0,32750.0,216600,32750.0,34667.16625,-1917.16625
2014-05-14,32900.0,33550.0,32850.0,33550.0,356900,33550.0,34631.0625,-1081.0625
2014-05-15,33550.0,33700.0,33150.0,33450.0,240200,33450.0,34598.9395833,-1148.93958333
2014-05-16,33500.0,33500.0,32900.0,33400.0,342100,33400.0,34567.3841667,-1167.38416667
2014-05-19,33300.0,33600.0,33100.0,33400.0,316700,33400.0,34539.70875,-1139.70875
2014-05-20,33450.0,34250.0,33450.0,33750.0,532500,33750.0,34511.68125,-761.68125
2014-05-21,34050.0,34200.0,33550.0,33950.0,326100,33950.0,34487.07375,-537.07375
2014-05-22,34550.0,34600.0,34000.0,34200.0,319300,34200.0,34467.1291667,-267.129166667
2014-05-23,34400.0,34400.0,33800.0,34000.0,236200,34000.0,34446.35125,-446.35125
2014-05-26,33950.0,34200.0,33750.0,33800.0,144900,33800.0,34429.39625,-629.39625
2014-05-27,33750.0,33950.0,33150.0,33700.0,318000,33700.0,34413.57625,-713.57625
2014-05-28,33500.0,33700.0,33450.0,33600.0,128200,33600.0,34401.7370833,-801.737083333
2014-05-29,33600.0,33600.0,33200.0,33300.0,225500,33300.0,34387.0958333,-1087.09583333
2014-05-30,33450.0,33900.0,33150.0,33350.0,322600,33350.0,34371.3695833,-1021.36958333
2014-06-02,33600.0,34350.0,33600.0,34150.0,477300,34150.0,34359.2354167,-209.235416667
2014-06-03,34150.0,34450.0,33700.0,34050.0,396200,34050.0,34342.02875,-292.02875
2014-06-04,34050.0,34050.0,34050.0,34050.0,0,34050.0,34327.15,-277.15
2014-06-05,33900.0,34300.0,33600.0,34250.0,374200,34250.0,34312.3283333,-62.3283333333
2014-06-06,34250.0,34250.0,34250.0,34250.0,0,34250.0,34300.8695833,-50.8695833333
2014-06-09,34350.0,35150.0,34250.0,34900.0,556700,34900.0,34292.1191667,607.880833333
2014-06-10,35050.0,35350.0,34750.0,35000.0,457900,35000.0,34284.82,715.18
2014-06-11,33900.0,35050.0,33100.0,34950.0,1131100,34950.0,34277.83,672.17
2014-06-12,34850.0,35300.0,34300.0,34750.0,388700,34750.0,34270.2654167,479.734583333
2014-06-13,34050.0,35000.0,33700.0,34200.0,546900,34200.0,34261.9608333,-61.9608333333
2014-06-16,33800.0,34000.0,33200.0,33450.0,540500,33450.0,34244.5820833,-794.582083333
2014-06-17,33650.0,33650.0,33000.0,33550.0,366800,33550.0,34228.6545833,-678.654583333
2014-06-18,33100.0,33500.0,32600.0,32750.0,314900,32750.0,34207.8416667,-1457.84166667
2014-06-19,32600.0,33400.0,32550.0,33150.0,170100,33150.0,34188.4366667,-1038.43666667
2014-06-20,33150.0,33600.0,32700.0,33300.0,412300,33300.0,34169.9154167,-869.915416667
2014-06-23,33150.0,33700.0,33150.0,33650.0,175500,33650.0,34154.4045833,-504.404583333
2014-06-24,33400.0,33800.0,33400.0,33800.0,138100,33800.0,34141.3295833,-341.329583333
2014-06-25,33650.0,33900.0,33300.0,33350.0,158800,33350.0,34123.7929167,-773.792916667
2014-06-26,33350.0,33600.0,32750.0,32850.0,253600,32850.0,34099.2579167,-1249.25791667
2014-06-27,33150.0,33300.0,32650.0,32750.0,199500,32750.0,34077.9279167,-1327.92791667
2014-06-30,32600.0,33400.0,32600.0,33400.0,159700,33400.0,34063.445,-663.445
2014-07-01,33150.0,33600.0,33050.0,33450.0,133100,33450.0,34046.8420833,-596.842083333
2014-07-02,33450.0,33950.0,33450.0,33700.0,241100,33700.0,34041.3691667,-341.369166667
2014-07-03,35100.0,35500.0,34600.0,34600.0,777200,34600.0,34004.3970833,595.602916667
2014-07-04,34900.0,35150.0,34150.0,34650.0,433300,34650.0,33967.6333333,682.366666667
2014-07-07,34950.0,34950.0,34450.0,34600.0,143300,34600.0,33965.9104167,634.089583333
2014-07-08,34500.0,35050.0,34050.0,34250.0,226500,34250.0,33962.7291667,287.270833333
2014-07-09,34100.0,34400.0,33850.0,34150.0,137800,34150.0,33959.13125,190.86875
2014-07-10,34300.0,34700.0,34100.0,34200.0,158700,34200.0,33955.7416667,244.258333333
2014-07-11,34000.0,34100.0,33100.0,33250.0,277400,33250.0,33948.39375,-698.39375
2014-07-14,33300.0,33950.0,32700.0,33950.0,217600,33950.0,33943.9625,6.03750000001
2014-07-15,33950.0,34150.0,33650.0,33650.0,220800,33650.0,33938.28125,-288.28125
2014-07-16,33500.0,33800.0,33050.0,33100.0,161500,33100.0,33930.3083333,-830.308333333
2014-07-17,33150.0,34100.0,33150.0,34100.0,332100,34100.0,33926.5020833,173.497916667
2014-07-18,33700.0,34600.0,33700.0,34550.0,277000,34550.0,33924.5708333,625.429166667
2014-07-21,34600.0,35100.0,34300.0,35000.0,292900,35000.0,33924.5145833,1075.48541667
2014-07-22,35100.0,35200.0,34400.0,34550.0,229000,34550.0,33922.5833333,627.416666667
2014-07-23,34600.0,35100.0,34350.0,34850.0,290000,34850.0,33921.9020833,928.097916667
2014-07-24,35200.0,35200.0,34850.0,34850.0,170400,34850.0,33921.2208333,928.779166667
2014-07-25,34650.0,35000.0,34350.0,34850.0,179000,34850.0,33920.5395833,929.460416667
2014-07-28,34900.0,35200.0,34500.0,35100.0,229700,35100.0,33920.9,1179.1
2014-07-29,35400.0,36100.0,35300.0,35950.0,568100,35950.0,33924.8020833,2025.19791667
2014-07-30,36350.0,36650.0,35350.0,35450.0,574600,35450.0,33926.6208333,1523.37916667
2014-07-31,35650.0,36250.0,35250.0,36000.0,436500,36000.0,33930.73125,2069.26875
2014-08-01,35300.0,36100.0,34550.0,34650.0,669100,34650.0,33929.2166667,720.783333333
2014-08-04,34650.0,34850.0,33900.0,34200.0,466400,34200.0,33925.8270833,274.172916667
2014-08-05,34150.0,34450.0,33500.0,33550.0,399800,33550.0,33919.7291667,-369.729166667
2014-08-06,33550.0,33700.0,32350.0,32800.0,727400,32800.0,33910.50625,-1110.50625
2014-08-07,33000.0,33550.0,32650.0,33400.0,309300,33400.0,33903.7833333,-503.783333333
2014-08-08,33150.0,33300.0,32500.0,32950.0,309300,32950.0,33895.1854167,-945.185416667
2014-08-11,33000.0,33550.0,33000.0,33150.0,188100,33150.0,33887.4208333,-737.420833333
2014-08-12,33200.0,33450.0,32800.0,33000.0,238300,33000.0,33879.03125,-879.03125
2014-08-13,32850.0,33550.0,32800.0,33550.0,229400,33550.0,33872.9333333,-322.933333333
2014-08-14,33550.0,33600.0,33300.0,33500.0,172100,33500.0,33866.6270833,-366.627083333
2014-08-15,33500.0,33500.0,33500.0,33500.0,0,33500.0,33860.3208333,-360.320833333
2014-08-18,33550.0,34050.0,33200.0,33900.0,250800,33900.0,33855.68125,44.31875
2014-08-19,34150.0,34350.0,33800.0,33850.0,228000,33850.0,33850.8333333,-0.833333333321
2014-08-20,34150.0,34150.0,33250.0,33600.0,271900,33600.0,33838.3333333,-238.333333333
2014-08-21,33700.0,33850.0,33250.0,33700.0,235400,33700.0,33828.75,-128.75
2014-08-22,33950.0,36200.0,33900.0,36200.0,1384700,36200.0,33829.5833333,2370.41666667
2014-08-25,36450.0,36800.0,36050.0,36550.0,856900,36550.0,33831.0416667,2718.95833333
2014-08-26,36600.0,36850.0,36500.0,36850.0,521100,36850.0,33827.7083333,3022.29166667
2014-08-27,36750.0,36950.0,35900.0,36150.0,398100,36150.0,33818.3333333,2331.66666667
2014-08-28,36150.0,36700.0,36100.0,36350.0,481000,36350.0,33807.5,2542.5
2014-08-29,36350.0,36650.0,36050.0,36450.0,496900,36450.0,33800.4166667,2649.58333333
2014-09-01,36550.0,37050.0,36300.0,36950.0,631700,36950.0,33797.0833333,3152.91666667
2014-09-02,37050.0,37050.0,36150.0,36350.0,381500,36350.0,33796.6666667,2553.33333333
2014-09-03,36550.0,37250.0,36550.0,37200.0,697800,37200.0,33801.6666667,3398.33333333
2014-09-04,37100.0,38000.0,36800.0,38000.0,857400,38000.0,33810.0,4190.0
2014-09-05,37800.0,38100.0,37450.0,37900.0,339200,37900.0,33825.0,4075.0
2014-09-08,37900.0,37900.0,37900.0,37900.0,0,37900.0,33842.2916667,4057.70833333
2014-09-09,37900.0,37900.0,37900.0,37900.0,0,37900.0,33854.7916667,4045.20833333
2014-09-10,37900.0,37900.0,37900.0,37900.0,0,37900.0,33867.2916667,4032.70833333
2014-09-11,38000.0,38850.0,37700.0,38600.0,612300,38600.0,33878.9583333,4721.04166667
2014-09-12,38850.0,39200.0,38400.0,38600.0,520200,38600.0,33895.2083333,4704.79166667
2014-09-15,38500.0,38900.0,37850.0,38500.0,326700,38500.0,33912.7083333,4587.29166667
2014-09-16,38500.0,38950.0,37800.0,38250.0,311400,38250.0,33929.5833333,4320.41666667
2014-09-17,38500.0,38950.0,37800.0,38950.0,391600,38950.0,33950.4166667,4999.58333333
2014-09-18,38600.0,38900.0,38200.0,38800.0,332900,38800.0,33974.5833333,4825.41666667
2014-09-19,38950.0,39000.0,38450.0,38900.0,266600,38900.0,33990.8333333,4909.16666667
2014-09-22,38850.0,38900.0,37400.0,37800.0,409400,37800.0,33999.375,3800.625
2014-09-23,37600.0,38000.0,36700.0,37350.0,420500,37350.0,34001.0416667,3348.95833333
2014-09-24,36700.0,37450.0,36300.0,36850.0,449300,36850.0,34000.8333333,2849.16666667
2014-09-25,37000.0,37200.0,35900.0,36300.0,356400,36300.0,33990.625,2309.375
2014-09-26,36150.0,36150.0,33800.0,34950.0,1135300,34950.0,33975.8333333,974.166666667
2014-09-29,34900.0,35950.0,34300.0,35650.0,449100,35650.0,33967.2916667,1682.70833333
2014-09-30,35300.0,36150.0,35300.0,36000.0,261500,36000.0,33958.5416667,2041.45833333
2014-10-01,35700.0,36200.0,34800.0,34900.0,349300,34900.0,33943.9583333,956.041666667
2014-10-02,34450.0,35300.0,34200.0,35150.0,585500,35150.0,33948.5416667,1201.45833333
2014-10-03,35150.0,35150.0,35150.0,35150.0,0,35150.0,33955.4166667,1194.58333333
2014-10-06,35150.0,35500.0,34950.0,35050.0,291900,35050.0,33961.25,1088.75
2014-10-07,35150.0,35200.0,34550.0,35100.0,257900,35100.0,33967.9166667,1132.08333333
2014-10-08,35000.0,35200.0,34300.0,35200.0,387300,35200.0,33975.625,1224.375
2014-10-09,35200.0,35200.0,35200.0,35200.0,0,35200.0,33984.1666667,1215.83333333
2014-10-10,35500.0,35650.0,35000.0,35500.0,294200,35500.0,33995.0,1505.0
2014-10-13,35800.0,35900.0,35100.0,35800.0,329000,35800.0,34014.5833333,1785.41666667
2014-10-14,35450.0,35850.0,35250.0,35400.0,406000,35400.0,34032.5,1367.5
